date,turnoverVol,turnoverValue,CHG,CHGPct,highestIndex,lowestIndex,openIndex,closeIndex
2017/8/30,24686331200,2.79E+11,-1.5995,-0.0475,3376.6481,3357.0803,3361.8207,3363.6266
2017/8/31,23441978100,2.69E+11,-2.8163,-0.0837,3367.3581,3340.6865,3361.4621,3360.8103
2017/9/1,28249758400,3.14E+11,6.3091,0.1877,3381.9252,3358.4724,3365.9913,3367.1194
2017/9/4,26742784900,2.95E+11,12.4636,0.3702,3381.4027,3359.1309,3369.7185,3379.583
2017/9/5,21655294600,2.46E+11,4.734,0.1401,3390.8233,3371.5706,3377.1968,3384.317
2017/9/6,22909078500,2.61E+11,1.0718,0.0317,3391.0105,3364.7645,3372.4277,3385.3888
2017/9/7,22111868500,2.64E+11,-19.8914,-0.5876,3387.7956,3363.1765,3383.6281,3365.4974
2017/9/8,19840518400,2.35E+11,-0.2548,-0.0076,3380.8898,3353.6876,3364.4275,3365.2426
2017/9/11,21901101900,2.57E+11,11.1762,0.3321,3384.81,3360.0462,3365.3506,3376.4188
2017/9/12,27291031900,3.25E+11,3.0692,0.0909,3391.0694,3370.8519,3381.487,3379.488
2017/9/13,19455071500,2.29E+11,4.659,0.1379,3387.1397,3366.5412,3374.7185,3384.147
2017/9/14,22130648700,2.56E+11,-12.7214,-0.3759,3391.6435,3361.3335,3383.47,3371.4256
2017/9/15,21976581600,2.53E+11,-17.8064,-0.5282,3365.5277,3345.3283,3365.1454,3353.6192
2017/9/18,19031967600,2.26E+11,9.2395,0.2755,3371.7486,3352.5134,3352.5134,3362.8587
2017/9/19,19112969100,2.19E+11,-6.0141,-0.1788,3370.4009,3344.7054,3365.5315,3356.8446
2017/9/20,19219666100,2.24E+11,9.1513,0.2726,3370.0978,3346.5356,3352.1848,3365.9959
2017/9/21,19744869500,2.31E+11,-8.1836,-0.2431,3377.8844,3356.8754,3364.6977,3357.8123
2017/9/22,17923400700,2.06E+11,-5.2829,-0.1573,3356.4514,3334.9846,3347.1569,3352.5294
2017/9/25,16962129300,2.02E+11,-10.9807,-0.3275,3350.9612,3334.9438,3344.5886,3341.5487
2017/9/26,13262859500,1.59E+11,2.0339,0.0609,3347.1629,3332.5985,3336.3497,3343.5826
2017/9/27,14308694500,1.69E+11,1.6891,0.0505,3349.6949,3340.2989,3340.8219,3345.2717
2017/9/28,14944430000,1.82E+11,-5.6296,-0.1683,3344.6005,3336.1784,3343.8446,3339.6421
2017/9/29,14486244300,1.76E+11,9.301,0.2785,3357.0154,3340.3109,3340.3109,3348.9431
2017/10/9,19173605700,2.25E+11,25.435,0.7595,3410.1704,3366.965,3403.2458,3374.3781
2017/10/10,17942384100,2.30E+11,8.6098,0.2552,3384.0262,3358.7953,3373.3446,3382.9879
2017/10/11,18147670400,2.30E+11,5.2959,0.1565,3395.7794,3379.1634,3381.488,3388.2838
2017/10/12,16180938000,2.01E+11,-2.1838,-0.0645,3390.2036,3372.5331,3385.5329,3386.1
2017/10/13,13995476400,1.80E+11,4.4233,0.1306,3395.7484,3383.2392,3384.4883,3390.5233
2017/10/16,17433062000,2.21E+11,-12.0529,-0.3555,3400.5113,3374.7687,3393.2055,3378.4704
2017/10/17,12538172500,1.59E+11,-6.4297,-0.1903,3382.4072,3365.5646,3373.2342,3372.0407
2017/10/18,15722879100,1.92E+11,9.753,0.2892,3383.2323,3371.9249,3373.5281,3381.7937
2017/10/19,15847649500,1.87E+11,-11.6216,-0.3437,3378.7359,3359.6284,3374.6444,3370.1721
2017/10/20,12717285100,1.55E+11,8.476,0.2515,3379.7652,3360.1001,3363.5138,3378.6481
2017/10/23,13084628900,1.63E+11,2.0509,0.0607,3385.2853,3374.705,3382.28,3380.699
2017/10/24,13989751100,1.77E+11,7.5487,0.2233,3388.6886,3374.1246,3376.5989,3388.2477
2017/10/25,12313122200,1.59E+11,8.6498,0.2553,3398.3041,3382.0338,3384.8579,3396.8975
2017/10/26,18376862500,2.38E+11,10.6696,0.3141,3414.2415,3391.4549,3397.519,3407.5671
2017/10/27,17025717300,2.12E+11,9.2453,0.2713,3421.1026,3402.1141,3404.4978,3416.8124
2017/10/30,20834928600,2.53E+11,-26.4753,-0.7749,3419.7315,3357.2762,3413.8679,3390.3371
2017/10/31,15349820600,1.96E+11,3.0046,0.0886,3397.0988,3376.1238,3380.999,3393.3417
2017/11/1,18056612700,2.29E+11,2.5708,0.0758,3410.3519,3388.5978,3393.9678,3395.9125
2017/11/2,16686426700,2.07E+11,-12.603,-0.3711,3391.652,3372.2131,3391.652,3383.3095
2017/11/3,17271479000,2.05E+11,-11.5654,-0.3418,3380.57,3347.3603,3377.7356,3371.7441
2017/11/6,15463646800,2.02E+11,16.4301,0.4873,3389.3826,3356.5337,3369.685,3388.1742
2017/11/7,19057174600,2.43E+11,25.4006,0.7497,3415.1482,3387.9459,3389.4721,3413.5748
2017/11/8,18543647000,2.42E+11,1.8854,0.0552,3434.4918,3404.8811,3409.1474,3415.4602
2017/11/9,15865042600,2.05E+11,12.3344,0.3611,3428.7704,3408.6186,3410.6723,3427.7946
2017/11/10,18927650300,2.56E+11,4.8785,0.1423,3438.7924,3414.3286,3423.1846,3432.6731
2017/11/13,20538905400,2.66E+11,15.1627,0.4417,3449.1638,3435.0849,3435.1839,3447.8358
2017/11/14,19647267400,2.65E+11,-18.2876,-0.5304,3450.4949,3419.6919,3446.5453,3429.5482
2017/11/15,16879207600,2.37E+11,-27.0237,-0.788,3423.7495,3396.381,3416.2112,3402.5245
2017/11/16,15668433200,2.20E+11,-3.2742,-0.0962,3409.6532,3390.5888,3393.1937,3399.2503
2017/11/17,24945815300,3.13E+11,-16.3428,-0.4808,3403.2855,3373.2956,3392.6834,3382.9075
2017/11/20,17652468300,2.27E+11,9.4913,0.2806,3393.1063,3337.116,3361.3563,3392.3988
2017/11/21,19687180300,2.63E+11,18.0989,0.5335,3419.802,3377.5989,3382.3595,3410.4977
2017/11/22,21356709300,2.71E+11,19.9666,0.5854,3442.1777,3404.2865,3417.3313,3430.4643
2017/11/23,21526539300,2.66E+11,-78.5461,-2.2897,3429.4237,3342.3324,3425.0093,3351.9182
2017/11/24,15956966300,2.03E+11,1.9025,0.0568,3360.7459,3328.3339,3340.3842,3353.8207
2017/11/27,16643917000,2.02E+11,-31.5909,-0.9419,3347.0506,3315.2642,3346.6567,3322.2298
2017/11/28,13824779900,1.64E+11,11.4272,0.344,3333.7998,3300.7808,3311.2322,3333.657
2017/11/29,18380593200,2.15E+11,4.205,0.1261,3343.0624,3305.5721,3335.5671,3337.862
2017/11/30,15659585100,1.90E+11,-20.6736,-0.6194,3340.9201,3306.2832,3328.6427,3317.1884
2017/12/1,13919830000,1.76E+11,0.429,0.0129,3324.5161,3302.4398,3315.1051,3317.6174
2017/12/4,14805328800,1.83E+11,-7.9991,-0.2411,3323.9961,3304.1034,3310.3814,3309.6183
2017/12/5,20827886200,2.42E+11,-5.9432,-0.1796,3315.7373,3300.5117,3301.6906,3303.6751
2017/12/6,15160445200,1.79E+11,-9.7103,-0.2939,3296.2013,3254.6108,3291.3128,3293.9648
2017/12/7,13210590000,1.61E+11,-21.9106,-0.6652,3291.2817,3259.1637,3283.2791,3272.0542
2017/12/8,13320931400,1.65E+11,17.9382,0.5482,3297.1304,3258.7593,3264.4776,3289.9924
2017/12/11,13196598400,1.71E+11,32.2032,0.9788,3322.6736,3288.2949,3290.4881,3322.1956
2017/12/12,12460482700,1.60E+11,-41.382,-1.2456,3320.3103,3280.3291,3320.3103,3280.8136
2017/12/13,11199864700,1.44E+11,22.2237,0.6774,3304.0101,3273.3248,3278.3968,3303.0373
2017/12/14,12054423500,1.50E+11,-10.5988,-0.3209,3309.5295,3282.5732,3302.9322,3292.4385
2017/12/15,13094061800,1.62E+11,-26.3014,-0.7988,3287.5292,3259.3883,3287.5292,3266.1371
2017/12/18,12070038900,1.49E+11,1.7853,0.0547,3280.5438,3254.1775,3268.0335,3267.9224
2017/12/19,11514013400,1.50E+11,28.616,0.8757,3296.9398,3266.0191,3266.0191,3296.5384
2017/12/20,13774511800,1.67E+11,-8.9327,-0.271,3300.2124,3276.1201,3296.7403,3287.6057
2017/12/21,14212792700,1.70E+11,12.4536,0.3788,3309.2233,3267.4042,3281.1179,3300.0593
2017/12/22,12404732600,1.50E+11,-2.9963,-0.0908,3307.3276,3293.4415,3297.6852,3297.063
2017/12/25,14689363500,1.72E+11,-16.602,-0.5035,3312.2998,3270.4407,3296.2106,3280.461
2017/12/26,14243450100,1.71E+11,25.6636,0.7823,3307.2994,3274.3274,3277.8372,3306.1246
2017/12/27,16267489000,1.93E+11,-30.3418,-0.9177,3307.0798,3270.349,3302.4612,3275.7828
2017/12/28,17537167000,2.04E+11,20.6019,0.6289,3304.0962,3263.7282,3272.2913,3296.3847
2017/12/29,14158683600,1.70E+11,10.7874,0.3272,3308.2249,3292.7699,3295.2461,3307.1721
2018/1/2,20227886000,2.28E+11,41.1538,1.2444,3349.053,3314.0307,3314.0307,3348.3259
2018/1/3,21383614900,2.58E+11,20.7825,0.6207,3379.9152,3345.2887,3347.7428,3369.1084
2018/1/4,20695528800,2.43E+11,16.6018,0.4928,3392.8264,3365.2954,3371,3385.7102
2018/1/5,21306068100,2.48E+11,6.0399,0.1784,3402.0694,3380.245,3386.464,3391.7501
2018/1/8,23616510600,2.86E+11,17.7294,0.5227,3412.7307,3384.5591,3391.5528,3409.4795
2018/1/9,19148855100,2.38E+11,4.4201,0.1296,3417.2278,3403.5869,3406.1116,3413.8996
2018/1/10,20909499700,2.54E+11,7.9347,0.2324,3430.2139,3398.8423,3414.1128,3421.8343
2018/1/11,17381213300,2.18E+11,3.5106,0.1026,3426.4829,3405.639,3415.585,3425.3449
2018/1/12,17406340400,2.15E+11,3.5958,0.105,3435.4239,3417.9802,3423.8793,3428.9407
2018/1/15,23200928300,2.86E+11,-18.4525,-0.5381,3442.5008,3402.312,3428.9508,3410.4882
2018/1/16,21147546800,2.66E+11,26.1058,0.7655,3437.5827,3401.9606,3403.4694,3436.594
2018/1/17,26104503000,3.16E+11,8.0773,0.235,3465.2049,3430.5114,3438.5762,3444.6713
2018/1/18,22003955500,2.67E+11,30.0827,0.8733,3476.546,3448.7885,3449.881,3474.754
2018/1/19,24753673300,2.94E+11,13.11,0.3773,3498.4341,3474.2915,3481.62,3487.864
2018/1/22,21748753400,2.61E+11,13.4982,0.387,3503.3857,3475.673,3476.9939,3501.3622
2018/1/23,23870590400,2.82E+11,45.1426,1.2893,3547.2222,3504.3439,3504.3439,3546.5048
2018/1/24,25295449600,3.04E+11,12.9605,0.3654,3569.4891,3527.1119,3553.4787,3559.4653
2018/1/25,24341342200,2.85E+11,-11.1583,-0.3135,3571.4805,3528.0349,3555.1677,3548.307
2018/1/26,22269829500,2.56E+11,9.8218,0.2768,3574.9048,3534.1952,3535.4931,3558.1288
2018/1/29,23602696500,2.83E+11,-35.1281,-0.9873,3587.0323,3510.2689,3563.64,3523.0007
2018/1/30,18636997500,2.23E+11,-34.9917,-0.9932,3523.0513,3484.6556,3511.5005,3488.009
2018/1/31,20725340300,2.42E+11,-7.1756,-0.2057,3495.4533,3454.7259,3470.5089,3480.8334
2018/2/1,26050470700,2.92E+11,-33.8535,-0.9726,3495.0933,3424.4188,3478.6701,3446.9799
2018/2/2,20812055100,2.36E+11,15.1009,0.4381,3463.1639,3388.8597,3419.2249,3462.0808
2018/2/5,21767375400,2.52E+11,25.4162,0.7341,3487.7211,3406.2405,3411.6698,3487.497
2018/2/6,28055547700,3.19E+11,-116.845,-3.3504,3440.124,3364.2163,3418.01,3370.652
2018/2/7,26093971400,2.94E+11,-61.3922,-1.8214,3425.5377,3304.007,3412.7441,3309.2598
2018/2/8,20126249900,2.19E+11,-47.2094,-1.4266,3307.1623,3225.7117,3281.0458,3262.0504
2018/2/9,25638917600,2.69E+11,-132.1996,-4.0527,3180.11,3062.7426,3172.8509,3129.8508
2018/2/12,15331083100,1.69E+11,24.2746,0.7756,3168.1258,3113.6054,3128.3709,3154.1254
2018/2/13,15152759700,1.68E+11,30.8333,0.9776,3219.2169,3176.1066,3176.1066,3184.9587
2018/2/14,10032282700,1.12E+11,14.2002,0.4459,3203.4967,3171.3836,3188.2475,3199.1589
2018/2/22,13873044500,1.55E+11,69.4,2.1693,3269.9156,3234.1152,3237.5692,3268.5589
2018/2/23,14579036800,1.58E+11,20.4652,0.6261,3294.1338,3258.4878,3275.429,3289.0241
2018/2/26,18856860200,2.12E+11,40.5496,1.2329,3335.9856,3281.615,3307.295,3329.5737
2018/2/27,17421936800,2.03E+11,-37.5058,-1.1264,3328.6719,3284.6293,3328.6719,3292.0679
2018/2/28,15104353600,1.79E+11,-32.6599,-0.9921,3277.8324,3239.8438,3264.0585,3259.408
2018/3/1,15909832000,1.84E+11,14.3469,0.4402,3280.1491,3228.5848,3235.0887,3273.7549
2018/3/2,15086106300,1.78E+11,-19.2266,-0.5873,3269.9377,3242.2669,3248.4464,3254.5283
2018/3/5,14483598800,1.71E+11,2.398,0.0737,3269.3999,3236.7172,3255.8713,3256.9263
2018/3/6,19535804600,2.22E+11,32.7156,1.0045,3290.2534,3243.654,3266.4868,3289.6419
2018/3/7,16866501900,1.89E+11,-17.9736,-0.5464,3308.4063,3264.7639,3288.8645,3271.6683
2018/3/8,14982751900,1.73E+11,16.7372,0.5116,3289.4974,3261.5524,3268.3468,3288.4055
2018/3/9,16842450900,1.99E+11,18.7601,0.5705,3309.7153,3283.5591,3291.4258,3307.1656
2018/3/12,20653243600,2.44E+11,19.5336,0.5906,3333.5611,3313.5552,3319.2089,3326.6992
2018/3/13,17711435300,2.00E+11,-16.4603,-0.4948,3333.8754,3307.3764,3324.1215,3310.2389
2018/3/14,15749108500,1.82E+11,-18.857,-0.5697,3304.9787,3287.3558,3298.6655,3291.3819
2018/3/15,14857360600,1.79E+11,-0.2699,-0.0082,3297.0981,3273.2008,3277.5143,3291.112
2018/3/16,14120364700,1.68E+11,-21.2299,-0.6451,3300.5654,3269.2826,3290.209,3269.8821
2018/3/19,13795498000,1.70E+11,9.3696,0.2865,3280.5673,3251.0471,3264.9281,3279.2517
2018/3/20,13988108100,1.67E+11,11.3882,0.3473,3292.5742,3252.4333,3257.2188,3290.6399
2018/3/21,16839827700,2.09E+11,-9.6878,-0.2944,3314.209,3268.8779,3299.731,3280.9521
2018/3/22,15043297700,1.84E+11,-17.4718,-0.5325,3288.7967,3242.7619,3281.265,3263.4803
2018/3/23,27553201300,2.93E+11,-110.7195,-3.3927,3188.2351,3110.6637,3172.772,3152.7608
2018/3/26,18636635000,2.16E+11,-19.039,-0.6039,3134.2759,3091.4575,3117.3192,3133.7218
2018/3/27,18907338300,2.27E+11,32.927,1.0507,3172.7777,3143.5695,3164.7976,3166.6488
2018/3/28,16350048800,2.09E+11,-44.3593,-1.4008,3165.2126,3117.5336,3130.5711,3122.2895
2018/3/29,17031238400,2.11E+11,38.2411,1.2248,3174.5089,3098.2465,3127.2628,3160.5306
2018/3/30,15464659600,1.96E+11,8.366,0.2647,3177.7208,3152.8888,3161.7856,3168.8966
2018/4/2,17772777700,2.26E+11,-5.7176,-0.1804,3192.3403,3159.986,3169.7787,3163.179
2018/4/3,15221667400,1.90E+11,-26.5458,-0.8392,3144.3321,3119.1321,3130.013,3136.6332
2018/4/4,14697668200,1.93E+11,-5.5218,-0.176,3163.3404,3128.8668,3147.0491,3131.1114
2018/4/9,13960862100,1.77E+11,7.1822,0.2294,3146.0926,3110.3025,3125.4415,3138.2936
2018/4/10,16820135900,2.06E+11,52.028,1.6578,3190.6492,3139.0807,3144.2568,3190.3216
2018/4/11,17586719700,2.11E+11,17.7602,0.5567,3220.8453,3191.5865,3197.3719,3208.0818
2018/4/12,14823131300,1.85E+11,-27.9235,-0.8704,3205.2522,3177.0492,3203.2782,3180.1583
2018/4/13,12755231000,1.64E+11,-21.1062,-0.6637,3197.8959,3155.5058,3192.0418,3159.0521
2018/4/16,15441569500,1.91E+11,-48.4032,-1.5322,3153.1063,3096.1003,3152.8882,3110.6489
2018/4/17,14722284600,1.85E+11,-43.8522,-1.4097,3118.7596,3064.0281,3112.9747,3066.7967
2018/4/18,15929050300,2.01E+11,24.602,0.8022,3096.889,3041.625,3091.9095,3091.3987
2018/4/19,16005680500,1.95E+11,25.9773,0.8403,3127.4389,3090.2867,3094.2738,3117.376
2018/4/20,15514709100,1.84E+11,-45.8335,-1.4703,3111.1707,3065.9214,3105.4617,3071.5425
2018/4/23,13168634000,1.57E+11,-3.5305,-0.1149,3085.0573,3045.9369,3063.4427,3068.012
2018/4/24,16227480600,1.95E+11,60.9151,1.9855,3136.0395,3069.7455,3069.7455,3128.9271
2018/4/25,12731105300,1.61E+11,-10.9532,-0.3501,3122.9082,3107.0008,3112.3978,3117.9739
2018/4/26,13397273600,1.64E+11,-42.9438,-1.3773,3121.9334,3067.9286,3119.4962,3075.0301
2018/4/27,13122564300,1.78E+11,7.2015,0.2342,3088.0347,3049.9139,3082.4148,3082.2316
2018/5/2,13418456600,1.66E+11,-1.0543,-0.0342,3097.6039,3064.763,3087.4086,3081.1773
2018/5/3,13998562000,1.71E+11,19.6813,0.6388,3105.6598,3056.1573,3074.5165,3100.8586
2018/5/4,11871126500,1.47E+11,-9.8252,-0.3169,3104.0925,3086.7845,3093.1169,3091.0334
2018/5/7,13894818600,1.78E+11,45.6114,1.4756,3136.8363,3091.6579,3094.8989,3136.6448
2018/5/8,14692706100,1.89E+11,24.8528,0.7923,3169.7014,3134.0621,3135.2957,3161.4976
2018/5/9,12263726800,1.52E+11,-2.3474,-0.0742,3165.3733,3145.6574,3160.1382,3159.1502
2018/5/10,13300075600,1.64E+11,15.2625,0.4831,3176.1376,3155.5331,3169.0498,3174.4127
2018/5/11,13065974900,1.66E+11,-11.1495,-0.3512,3180.7564,3162.2121,3179.7967,3163.2632
2018/5/14,12932735300,1.71E+11,10.7688,0.3404,3183.8159,3163.476,3167.0418,3174.032
2018/5/15,12454905100,1.63E+11,18.0863,0.5698,3192.8069,3164.5181,3180.4245,3192.1183
2018/5/16,13052496800,1.75E+11,-22.5531,-0.7065,3191.9481,3166.8113,3180.2259,3169.5652
2018/5/17,11399556700,1.51E+11,-15.2827,-0.4822,3172.7664,3148.6213,3170.0064,3154.2825
2018/5/18,13651691800,1.68E+11,39.0209,1.2371,3193.4531,3144.776,3151.0818,3193.3034
2018/5/21,16445941300,2.02E+11,20.537,0.6431,3219.7398,3203.3362,3206.1756,3213.8404
2018/5/22,14429268400,1.84E+11,0.5093,0.0158,3214.5888,3192.2277,3211.247,3214.3497
2018/5/23,15780764800,1.99E+11,-45.3855,-1.412,3205.437,3168.9642,3205.437,3168.9642
2018/5/24,12408580000,1.61E+11,-14.3136,-0.4517,3173.5309,3152.0692,3167.9391,3154.6506
2018/5/25,12861084300,1.67E+11,-13.3474,-0.4231,3156.7261,3131.0675,3148.41,3141.3032
2018/5/28,12875591800,1.68E+11,-6.2211,-0.198,3149.6646,3115.9585,3136.8092,3135.0821
2018/5/29,13571780000,1.78E+11,-14.6216,-0.4664,3143.2076,3112.1531,3129.621,3120.4605
2018/5/30,15511512600,1.92E+11,-79.0171,-2.5322,3085.397,3041.0002,3081.1418,3041.4434
2018/5/31,14047553200,1.85E+11,54.0303,1.7765,3098.0764,3054.2685,3061.8291,3095.4737
2018/6/1,12987219900,1.67E+11,-20.3365,-0.657,3102.088,3059.7857,3084.7536,3075.1372
2018/6/4,11459390200,1.55E+11,16.0537,0.522,3098.402,3076.9936,3083.4265,3091.1909
2018/6/5,11873559200,1.65E+11,23.0146,0.7445,3114.7687,3080.0457,3088.0076,3114.2055
2018/6/6,12019613500,1.63E+11,0.9748,0.0313,3117.5251,3103.5329,3109.1746,3115.1803
2018/6/7,12778497000,1.67E+11,-5.6815,-0.1824,3128.7154,3105.5779,3121.1842,3109.4988
2018/6/8,13468822000,1.61E+11,-42.351,-1.362,3100.6848,3053.2879,3100.6038,3067.1478
2018/6/11,10856378600,1.43E+11,-14.3647,-0.4683,3063.6102,3037.9138,3057.3393,3052.7831
2018/6/12,11327509600,1.54E+11,27.0187,0.8851,3081.4473,3034.1012,3053.0279,3079.8018
2018/6/13,11960788600,1.40E+11,-30.0053,-0.9743,3071.4636,3044.1198,3071.4636,3049.7965
2018/6/14,11546948700,1.39E+11,-5.6368,-0.1848,3066.0469,3032.4062,3038.0704,3044.1597
2018/6/15,14453257100,1.57E+11,-22.2589,-0.7312,3048.7967,3008.7324,3037.4522,3021.9008
2018/6/19,23055006700,2.37E+11,-114.0787,-3.7751,2984.9706,2871.3548,2982.6504,2907.8221
2018/6/20,14430142000,1.49E+11,7.9093,0.272,2925.5611,2872.1629,2889.984,2915.7314
2018/6/21,15437833200,1.56E+11,-39.9215,-1.3692,2940.5863,2872.6189,2912.0032,2875.8099
2018/6/22,12614312900,1.23E+11,13.9504,0.4851,2891.9685,2837.1444,2855.5849,2889.7603
2018/6/25,12191768700,1.29E+11,-30.4239,-1.0528,2908.624,2857.8709,2903.4495,2859.3364
2018/6/26,12591846800,1.35E+11,-14.8283,-0.5186,2850.24,2803.7851,2829.9947,2844.5081
2018/6/27,12942083300,1.37E+11,-31.3306,-1.1014,2854.2579,2798.7997,2842.3958,2813.1775
2018/6/28,11835790700,1.27E+11,-26.2809,-0.9342,2825.9872,2782.4464,2799.9039,2786.8966
2018/6/29,12567168500,1.34E+11,60.5215,2.1716,2848.3721,2782.3811,2789.8111,2847.4181
2018/7/2,13703503400,1.46E+11,-71.8611,-2.5237,2845.6801,2756.815,2841.5795,2775.557
2018/7/3,14249846600,1.60E+11,11.3308,0.4082,2786.8878,2722.4485,2774.5701,2786.8878
2018/7/4,12326218100,1.30E+11,-27.7618,-0.9962,2793.179,2754.1552,2776.6324,2759.126
2018/7/5,12922611200,1.33E+11,-25.2441,-0.9149,2777.5227,2727.9399,2755.3394,2733.8819
2018/7/6,13629438000,1.48E+11,13.3466,0.4882,2768.8737,2691.0208,2731.3532,2747.2285
2018/7/9,12154930900,1.35E+11,67.881,2.4709,2815.79,2752.4466,2752.4466,2815.1095
2018/7/10,11706274800,1.31E+11,12.5157,0.4446,2828.4926,2800.6251,2819.7121,2827.6252
2018/7/11,12682114900,1.38E+11,-49.8541,-1.7631,2794.3596,2752.435,2780.7043,2777.7711
2018/7/12,14698020000,1.70E+11,59.8875,2.156,2844.1932,2771.0408,2771.0408,2837.6586
2018/7/13,11768934800,1.46E+11,-6.4749,-0.2282,2835.4627,2818.8484,2831.4284,2831.1837
2018/7/16,10776715100,1.29E+11,-17.1419,-0.6055,2837.5092,2804.4929,2827.0823,2814.0418
2018/7/17,10540922000,1.24E+11,-15.9159,-0.5656,2806.9194,2774.7624,2806.8853,2798.1259
2018/7/18,12096116500,1.39E+11,-10.8689,-0.3884,2818.3953,2786.0404,2801.7774,2787.257
2018/7/19,11448649300,1.29E+11,-14.7116,-0.5278,2805.0106,2764.4858,2791.0156,2772.5454
2018/7/20,14590768800,1.56E+11,56.7258,2.046,2837.8623,2753.8397,2769.7537,2829.2712
2018/7/23,17338279700,1.87E+11,30.2712,1.0699,2863.5711,2809.6163,2815.2008,2859.5424
2018/7/24,22957830700,2.29E+11,46.0194,1.6093,2911.4646,2862.267,2862.267,2905.5618
2018/7/25,16780020700,1.66E+11,-1.9151,-0.0659,2912.3134,2894.039,2911.4529,2903.6467
2018/7/26,16842820200,1.57E+11,-21.4213,-0.7377,2915.2974,2875.7006,2905.7941,2882.2254
2018/7/27,14637161000,1.32E+11,-8.6316,-0.2995,2889.6936,2864.1098,2879.6901,2873.5938
2018/7/30,15165224900,1.46E+11,-4.5443,-0.1581,2896.0109,2850.296,2871.9397,2869.0495
2018/7/31,11893111700,1.17E+11,7.3514,0.2562,2884.6799,2854.3197,2866.8985,2876.4009
2018/8/1,14951434800,1.50E+11,-51.8672,-1.8032,2897.3997,2823.9293,2882.5061,2824.5337
2018/8/2,17417900300,1.69E+11,-56.5098,-2.0007,2815.3438,2726.4825,2815.3438,2768.0239
2018/8/3,12700636300,1.29E+11,-27.581,-0.9964,2777.6572,2740.4317,2763.3957,2740.4429
2018/8/6,12975305800,1.33E+11,-35.2864,-1.2876,2760.4744,2692.3216,2736.5256,2705.1565
2018/8/7,14957974300,1.47E+11,74.2175,2.7436,2779.374,2696.0391,2711.7361,2779.374
2018/8/8,14768871500,1.40E+11,-35.3044,-1.2702,2779.9124,2741.067,2771.1286,2744.0696
2018/8/9,15166033300,1.51E+11,50.3122,1.8335,2801.6592,2726.2153,2729.5787,2794.3818
2018/8/10,12153223200,1.23E+11,0.9281,0.0332,2806.1149,2777.5061,2791.4018,2795.3099
2018/8/13,12753224100,1.29E+11,-9.4379,-0.3376,2789.7983,2742.5599,2769.0166,2785.872
2018/8/14,10957107700,1.12E+11,-4.9074,-0.1762,2789.4437,2766.5693,2780.7357,2780.9646
2018/8/15,11616178700,1.19E+11,-57.707,-2.0751,2777.7032,2721.2404,2777.2493,2723.2576
2018/8/16,12027787800,1.18E+11,-18.0659,-0.6634,2732.9489,2672.7407,2691.426,2705.1917
2018/8/17,11244529400,1.15E+11,-36.2257,-1.3391,2730.3326,2665.5918,2723.8871,2668.966
2018/8/20,11078416400,1.14E+11,29.4998,1.1053,2698.4658,2653.1119,2673.0662,2698.4658
2018/8/21,11358683900,1.22E+11,35.3606,1.3104,2739.1732,2696.2923,2700.3416,2733.8264
2018/8/22,9366464000,98463969945,-19.2182,-0.703,2731.9576,2709.0615,2731.9576,2714.6082
2018/8/23,9844647000,1.08E+11,10.0162,0.369,2736.0101,2700.8042,2714.867,2724.6244
2018/8/24,10051626900,1.03E+11,4.8064,0.1764,2748.8243,2705.3237,2717.0812,2729.4308
2018/8/27,13276257800,1.41E+11,51.4682,1.8857,2780.899,2736.3185,2736.3185,2780.899
2018/8/28,11874936700,1.25E+11,-2.9182,-0.1049,2791.3898,2769.4013,2782.2927,2777.9808
2018/8/29,10015692900,1.01E+11,-8.6861,-0.3127,2778.5393,2762.35,2774.8646,2769.2947
2018/8/30,10606094300,1.06E+11,-31.558,-1.1396,2780.5271,2736.346,2769.3322,2737.7367
2018/8/31,10975874200,1.15E+11,-12.4868,-0.4561,2744.6311,2710.5368,2730.1132,2725.2499
2018/9/3,10221301100,1.05E+11,-4.5155,-0.1657,2722.8524,2692.3644,2716.4037,2720.7344
2018/9/4,10901030700,1.14E+11,29.846,1.097,2756.6071,2712.376,2720.6477,2750.5804
2018/9/5,10500226900,1.07E+11,-46.2436,-1.6812,2745.4673,2704.3368,2741.3801,2704.3368
2018/9/6,9901783300,1.06E+11,-12.7439,-0.4712,2719.4055,2683.7445,2697.5777,2691.5929
2018/9/7,10752329300,1.14E+11,10.7078,0.3978,2728.5464,2683.7193,2696.6775,2702.3007
2018/9/10,10355917000,1.03E+11,-32.8162,-1.2144,2703.4285,2667.3168,2698.0107,2669.4845
2018/9/11,9986594600,96884582206,-4.6848,-0.1755,2680.5727,2652.7044,2668.4872,2664.7997
2018/9/12,9002675800,93448206178,-8.6896,-0.3261,2672.0735,2647.1701,2659.744,2656.1101
2018/9/13,10733501400,1.12E+11,30.4683,1.1471,2689.0624,2653.1894,2679.2077,2686.5784
2018/9/14,10000500800,1.05E+11,-4.9353,-0.1837,2694.9201,2675.2896,2688.7787,2681.6431
2018/9/17,8823888800,86962599230,-29.8545,-1.1133,2671.2907,2647.9153,2671.2907,2651.7886
2018/9/18,11576799300,1.13E+11,48.1615,1.8162,2700.1934,2644.2961,2644.2961,2699.9501
2018/9/19,14155031800,1.40E+11,30.9002,1.1445,2746.0796,2690.9942,2694.7992,2730.8503
2018/9/20,11138746300,1.05E+11,-1.6065,-0.0588,2743.9645,2724.0835,2732.1697,2729.2438
